language,filename,DirPath,Returncode,Command,Output,Stdout,Stderr
 3957 |         : object(BasicJsonType::create<object_t>(std::move(value)))
      |                                                       ^~~~
C:/Strawberry/c/include/c++/13.2.0/pstl/glue_algorithm_defs.h:353:1: note: 'std::move' declared here
  353 | move(_ExecutionPolicy&& __exec, _ForwardIterator1 __first, _ForwardIterator1 __last, _ForwardIterator2 __d_first);
      | ^~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++: In member function 'void nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::json_value<BasicJsonType>::destroy(nlohmann::json_abi_v3_11_3::detail::value_t)':
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:3979:32: error: 'binary' is not a member of 'nlohmann::json_abi_v3_11_3::detail::value_t'
 3979 |         else if (t == value_t::binary)
      |                                ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++: At global scope:
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4020:39: error: expected template-name before '<' token
 4020 | class ordered_map : public std::vector<std::pair<Key, T>, Allocator>
      |                                       ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4020:39: error: expected '{' before '<' token
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4195:51: error: 'json_pointer' in namespace 'nlohmann' does not name a type
 4195 |     template<typename U> friend class ::nlohmann::json_pointer;
      |                                                   ^~~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4197:24: error: 'detail' in namespace 'nlohmann' does not name a type
 4197 |     friend ::nlohmann::detail::exception;
      |                        ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4198:24: error: 'detail' in namespace 'nlohmann' does not name a type
 4198 |     friend ::nlohmann::detail::parse_error;
      |                        ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4199:24: error: 'detail' in namespace 'nlohmann' does not name a type
 4199 |     friend ::nlohmann::detail::invalid_iterator;
      |                        ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4200:24: error: 'detail' in namespace 'nlohmann' does not name a type
 4200 |     friend ::nlohmann::detail::type_error;
      |                        ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4201:24: error: 'detail' in namespace 'nlohmann' does not name a type
 4201 |     friend ::nlohmann::detail::out_of_range;
      |                        ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4202:24: error: 'detail' in namespace 'nlohmann' does not name a type
 4202 |     friend ::nlohmann::detail::other_error;
      |                        ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4205:43: error: expected initializer before '<' token
 4205 |     friend void ::nlohmann::adl_serializer<Args...>::from_json(Args&...);
      |                                           ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4207:43: error: expected initializer before '<' token
 4207 |     friend void ::nlohmann::adl_serializer<Args...>::to_json(Args&...);
      |                                           ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4209:29: error: 'nlohmann::detail' has not been declared
 4209 |     friend void ::nlohmann::detail::to_json(basic_json&, std::nullptr_t);
      |                             ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4209:58: error: 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std::nullptr_t' has not been declared
 4209 |     friend void ::nlohmann::detail::to_json(basic_json&, std::nullptr_t);
      |                                                          ^~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4209:72: warning: friend declaration 'void nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::to_json(basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>&, int)' declares a non-template function [-Wnon-template-friend]
 4209 |     friend void ::nlohmann::detail::to_json(basic_json&, std::nullptr_t);
      |                                                                        ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4209:72: note: (if this is not what you intended, make sure the function template has already been declared and add '<>' after the function name here)
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4212:30: error: 'nlohmann::detail' has not been declared
 4212 |     friend class ::nlohmann::detail::iter_impl;
      |                              ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4214:30: error: 'nlohmann::detail' has not been declared
 4214 |     friend class ::nlohmann::detail::json_reverse_iterator;
      |                              ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4218:23: error: 'nlohmann::detail' has not been declared
 4218 |     class ::nlohmann::detail::is_basic_json_nested_type;
      |                       ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4221:30: error: 'detail' in namespace 'nlohmann' does not name a type
 4221 |     friend const ::nlohmann::detail::to_json_fn<Args...>& ::nlohmann::detail::to_json_function;
      |                              ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4223:31: error: 'nlohmann::detail' has not been declared
 4223 |     friend struct ::nlohmann::detail::to_json_fn;
      |                               ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4227:31: error: 'nlohmann::detail' has not been declared
 4227 |     friend struct ::nlohmann::detail::is_compatible_incomplete_type;
      |                               ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4231:37: error: 'detail' in namespace 'nlohmann' does not name a type
 4231 |     using is_json_ref = ::nlohmann::detail::is_json_ref<T>;
      |                                     ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4235:34: error: 'is_scalar' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a template type
 4235 |     using is_literal_type = std::is_scalar<T>;
      |                                  ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4239:34: error: 'is_pointer' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a template type
 4239 |     using is_c_string_ptr = std::is_pointer<decltype(std::declval<Ptr>()[0])>;
      |                                  ^~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4242:33: error: 'detail' in namespace 'nlohmann' does not name a type
 4242 |     using value_t = ::nlohmann::detail::value_t;
      |                                 ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4248:16: error: 'less' is not a member of 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std'; did you mean 'std::less'?
 4248 |           std::less<StringType>,
      |                ^~~~
In file included from C:/Strawberry/c/include/c++/13.2.0/string:49:
C:/Strawberry/c/include/c++/13.2.0/bits/stl_function.h:359:12: note: 'std::less' declared here
  359 |     struct less;
      |            ^~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4248:31: error: template argument 3 is invalid
 4248 |           std::less<StringType>,
      |                               ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4286:34: error: 'detail' in namespace 'nlohmann' does not name a type
 4286 |     using binary_t = ::nlohmann::detail::byte_container_with_subtype<BinaryType>;
      |                                  ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4295:34: error: 'detail' in namespace 'nlohmann' does not name a type
 4295 |     using iterator = ::nlohmann::detail::iter_impl<basic_json>;
      |                                  ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4298:40: error: 'detail' in namespace 'nlohmann' does not name a type
 4298 |     using const_iterator = ::nlohmann::detail::iter_impl<const basic_json>;
      |                                        ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4301:42: error: 'detail' in namespace 'nlohmann' does not name a type
 4301 |     using reverse_iterator = ::nlohmann::detail::json_reverse_iterator<typename basic_json::iterator>;
      |                                          ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4304:48: error: 'detail' in namespace 'nlohmann' does not name a type
 4304 |     using const_reverse_iterator = ::nlohmann::detail::json_reverse_iterator<typename basic_json::const_iterator>;
      |                                                ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4308:46: error: 'detail' in namespace 'nlohmann' does not name a type
 4308 |     using primitive_iterator_t = ::nlohmann::detail::primitive_iterator_t;
      |                                              ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4312:43: error: 'detail' in namespace 'nlohmann' does not name a type
 4312 |     using internal_iterator = ::nlohmann::detail::internal_iterator<basic_json>;
      |                                           ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4316:28: error: 'size_t' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a type
 4316 |     using size_type = std::size_t;
      |                            ^~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4320:34: error: 'ptrdiff_t' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a type
 4320 |     using difference_type = std::ptrdiff_t;
      |                                  ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4324:32: error: 'iterator' has not been declared
 4324 |     using reference = typename iterator::reference;
      |                                ^~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4328:38: error: 'const_iterator' has not been declared
 4328 |     using const_reference = typename const_iterator::reference;
      |                                      ^~~~~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4332:30: error: expected ')' before '=' token
 4332 |     basic_json(std::nullptr_t = nullptr) noexcept
      |               ~              ^~
      |                              )
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4492:30: error: 'enable_if' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a template type
 4492 |                typename std::enable_if <
      |                              ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4492:40: error: expected '>' before '<' token
 4492 |                typename std::enable_if <
      |                                        ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4505:22: error: 'object_t' does not name a type
 4505 |     basic_json(const object_t& val)
      |                      ^~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4512:24: error: expected ')' before '&&' token
 4512 |     basic_json(object_t&& val)
      |               ~        ^~
      |                        )
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4545:42: error: 'enable_if_t' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a template type
 4545 |     template<typename T, typename = std::enable_if_t<std::is_pointer<T>::value>>
      |                                          ^~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4545:53: error: expected '>' before '<' token
 4545 |     template<typename T, typename = std::enable_if_t<std::is_pointer<T>::value>>
      |                                                     ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4561:30: error: 'enable_if' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a template type
 4561 |                typename std::enable_if <
      |                              ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4561:40: error: expected '>' before '<' token
 4561 |                typename std::enable_if <
      |                                        ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4564:5: error: 'template<template<class U, class V, class ... Args> class ObjectType, template<class U, class ... Args> class ArrayType, class StringType, class BooleanType, class NumberIntegerType, class NumberUnsignedType, class NumberFloatType, template<class U> class AllocatorType, template<class T> class JSONSerializer, class BinaryType> template<class T, <typeprefixerror><anonymous> > nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>::basic_json(T)' cannot be overloaded with 'template<template<class U, class V, class ... Args> class ObjectType, template<class U, class ... Args> class ArrayType, class StringType, class BooleanType, class NumberIntegerType, class NumberUnsignedType, class NumberFloatType, template<class U> class AllocatorType, template<class T> class JSONSerializer, class BinaryType> template<class T, class> nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>::basic_json(T)'
 4564 |     basic_json(T val) noexcept
      |     ^~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4546:5: note: previous declaration 'template<template<class U, class V, class ... Args> class ObjectType, template<class U, class ... Args> class ArrayType, class StringType, class BooleanType, class NumberIntegerType, class NumberUnsignedType, class NumberFloatType, template<class U> class AllocatorType, template<class T> class JSONSerializer, class BinaryType> template<class T, class> nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>::basic_json(T)'
 4546 |     basic_json(T ptr)
      |     ^~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4572:30: error: 'enable_if' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a template type
 4572 |                typename std::enable_if <
      |                              ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4572:40: error: expected '>' before '<' token
 4572 |                typename std::enable_if <
      |                                        ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4574:5: error: 'template<template<class U, class V, class ... Args> class ObjectType, template<class U, class ... Args> class ArrayType, class StringType, class BooleanType, class NumberIntegerType, class NumberUnsignedType, class NumberFloatType, template<class U> class AllocatorType, template<class T> class JSONSerializer, class BinaryType> template<class T, <typeprefixerror><anonymous> > nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>::basic_json(T)' cannot be overloaded with 'template<template<class U, class V, class ... Args> class ObjectType, template<class U, class ... Args> class ArrayType, class StringType, class BooleanType, class NumberIntegerType, class NumberUnsignedType, class NumberFloatType, template<class U> class AllocatorType, template<class T> class JSONSerializer, class BinaryType> template<class T, class> nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>::basic_json(T)'
 4574 |     basic_json(T val) noexcept
      |     ^~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4546:5: note: previous declaration 'template<template<class U, class V, class ... Args> class ObjectType, template<class U, class ... Args> class ArrayType, class StringType, class BooleanType, class NumberIntegerType, class NumberUnsignedType, class NumberFloatType, template<class U> class AllocatorType, template<class T> class JSONSerializer, class BinaryType> template<class T, class> nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>::basic_json(T)'
 4546 |     basic_json(T ptr)
      |     ^~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4583:30: error: 'enable_if' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a template type
 4583 |                typename std::enable_if <
      |                              ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4583:40: error: expected '>' before '<' token
 4583 |                typename std::enable_if <
      |                                        ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4585:5: error: 'template<template<class U, class V, class ... Args> class ObjectType, template<class U, class ... Args> class ArrayType, class StringType, class BooleanType, class NumberIntegerType, class NumberUnsignedType, class NumberFloatType, template<class U> class AllocatorType, template<class T> class JSONSerializer, class BinaryType> template<class T, <typeprefixerror><anonymous> > nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>::basic_json(T)' cannot be overloaded with 'template<template<class U, class V, class ... Args> class ObjectType, template<class U, class ... Args> class ArrayType, class StringType, class BooleanType, class NumberIntegerType, class NumberUnsignedType, class NumberFloatType, template<class U> class AllocatorType, template<class T> class JSONSerializer, class BinaryType> template<class T, class> nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>::basic_json(T)'
 4585 |     basic_json(T val) noexcept
      |     ^~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4546:5: note: previous declaration 'template<template<class U, class V, class ... Args> class ObjectType, template<class U, class ... Args> class ArrayType, class StringType, class BooleanType, class NumberIntegerType, class NumberUnsignedType, class NumberFloatType, template<class U> class AllocatorType, template<class T> class JSONSerializer, class BinaryType> template<class T, class> nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::basic_json<ObjectType, ArrayType, StringType, BooleanType, NumberIntegerType, NumberUnsignedType, NumberFloatType, AllocatorType, JSONSerializer, BinaryType>::basic_json(T)'
 4546 |     basic_json(T ptr)
      |     ^~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4594:37: error: expected ')' before '<' token
 4594 |     basic_json(std::initializer_list<basic_json> init,
      |               ~                     ^
      |                                     )
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4600:30: error: 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std::initializer_list' has not been declared
 4600 |     static basic_json object(std::initializer_list<basic_json> init =
      |                              ^~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4600:51: error: expected ',' or '...' before '<' token
 4600 |     static basic_json object(std::initializer_list<basic_json> init =
      |                                                   ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4605:29: error: 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std::initializer_list' has not been declared
 4605 |     static basic_json array(std::initializer_list<basic_json> init =
      |                             ^~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4605:50: error: expected ',' or '...' before '<' token
 4605 |     static basic_json array(std::initializer_list<basic_json> init =
      |                                                  ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4739:5: error: 'reference' does not name a type
 4739 |     reference at(size_type idx)
      |     ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4752:5: error: 'const_reference' does not name a type
 4752 |     const_reference at(size_type idx) const
      |     ^~~~~~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4765:5: error: 'reference' does not name a type
 4765 |     reference at(const typename object_t::key_type& key)
      |     ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4783:5: error: 'const_reference' does not name a type
 4783 |     const_reference at(const typename object_t::key_type& key) const
      |     ^~~~~~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4800:5: error: 'reference' does not name a type
 4800 |     reference operator[](size_type idx)
      |     ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4823:5: error: 'const_reference' does not name a type
 4823 |     const_reference operator[](size_type idx) const
      |     ^~~~~~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4835:5: error: 'reference' does not name a type
 4835 |     reference operator[](const typename object_t::key_type& key)
      |     ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4854:5: error: 'const_reference' does not name a type
 4854 |     const_reference operator[](const typename object_t::key_type& key) const
      |     ^~~~~~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4867:26: error: 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std::size_t' has not been declared
 4867 |     template<typename T, std::size_t N>
      |                          ^~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4868:9: error: 'reference' does not name a type
 4868 |         reference operator[](T *(&key)[N])
      |         ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4875:26: error: 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std::size_t' has not been declared
 4875 |     template<typename T, std::size_t N>
      |                          ^~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4876:5: error: 'const_reference' does not name a type
 4876 |     const_reference operator[](T *(&key)[N]) const
      |     ^~~~~~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4884:5: error: 'reference' does not name a type
 4884 |     reference operator[](T* key)
      |     ^~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4892:5: error: 'const_reference' does not name a type
 4892 |     const_reference operator[](T* key) const
      |     ^~~~~~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4899:44: error: 'enable_if_t' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a template type
 4899 |     template<class ValueType, class = std::enable_if_t<std::is_convertible<basic_json_t, ValueType>::value>>
      |                                            ^~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4899:55: error: expected '>' before '<' token
 4899 |     template<class ValueType, class = std::enable_if_t<std::is_convertible<basic_json_t, ValueType>::value>>
      |                                                       ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4900:36: error: 'object_t' has not been declared
 4900 |     ValueType value(const typename object_t::key_type& key, ValueType&& default_value) const
      |                                    ^~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4916:44: error: 'enable_if_t' in namespace 'nlohmann::json_abi_v3_11_3::detail::nlohmann::json_abi_v3_11_3::detail::std' does not name a template type
 4916 |     template<class ValueType, class = std::enable_if_t<std::is_convertible<basic_json_t, ValueType>::value>>
      |                                            ^~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4916:55: error: expected '>' before '<' token
 4916 |     template<class ValueType, class = std::enable_if_t<std::is_convertible<basic_json_t, ValueType>::value>>
      |                                                       ^
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4917:27: error: 'json_pointer' does not name a type
 4917 |     ValueType value(const json_pointer<string_t>& ptr, ValueType&& default_value) const
      |                           ^~~~~~~~~~~~
./Projects/HumanEvalX\3\ExecutionsExp19Run1\01-14-2026_14h10m34s\JavascriptToC++.c++:4917:39: error: expected ',' or '...' before '<' token
